from,to,value,count
0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,0x26cdb3e316cd9cdcc2814616dee5e2c462596be3,950.0,2
0xecf327b9f78f45334a73c49c0a972a8a09c9fbde,0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,950.0,1
0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,0x98fd9e99afe3943337d9b3793a467a315c5f77d7,950.0,5
0x502daec51b8c952b2c2dba721b74e069e2e6a03f,0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,947.0,3
0x3cf5ac26452fb3f665a2c931e7def7ea704b60e9,0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,947.0,4
0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,0x1c1340f7a0d19ce76c65b43823f71f6ac716987a,945.4,8
0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,0xb11645ade3bd510adf7ed836e171008fb63159f9,945.0,5
0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,0x402bfe4defad6267a06bd74e3b66d046efe91c27,943.0,1
0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,0x6e86cad226d1e0ef6b9a176c53c9ad33757d5bf1,942.0,9
0x85ecf307f14fa9215ddc46fefcc721775a22e470,0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,940.0,7
0x1002147ac3c4401ccdea7874cd4c9556775efebc,0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,940.0,1
0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,0x4d28cca2fc820eea09432137c8d02075489604ef,938.7,2
0x00fd20fda266c27dcd6aeb6390417a8cfe38d4f0,0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,936.0,3
0x9a78b0b799804387b91cac91401172ee45f3fac4,0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,935.0,2
0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,0x868949a6ac3ea350aa4b6720016b0a730709e88b,930.3,1
0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,0x950de708ac1ff5dd491b42170577566ef808d215,930.3,1
0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,0x35cadbf7b904ba8ff930bf7dd742346e451c0c89,930.23,1
0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,0x38a7a48a3a78732a6c5a5d6935f5082f5742c41b,930.0,3
0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,0xd0e6230a4cb02edd5be9593c6bfea9ef86ad809c,928.0,1
0x0b4ec8b325d2b6ddddca9d59a57e2ef3bd0f05e4,0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,926.0,1
0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,0xf595f48f7f20f5f9b522b1ae841ba1d71a894d20,926.0,2
0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,0x694930947ac57c80fd5a6448762cba08ae3c1b70,925.9,2
0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,0xcf015f3d8df76ee8989c69989ba4b5d01e6d475d,925.0,3
0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,0x6a4c1535411b74aebecfea45287b6fde71cd18a7,925.0,1
0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,0x8ac724f40b1095a3e739dfdaef92c7bb91526639,923.8,4
0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,0xae242100fce87c378c9f41c2aa8457829bf78ea3,923.4,2
0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,0x1b8e5642bf52ef7297e9462fe88ad1358c6f5b0c,923.0,1
0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,0xe306720e7e3da64b07fce1c6c9687a389dbc2b17,922.8,2
0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,0x00c0deb782d343509c981d56f64b7418f26815f3,920.0,3
0xafe47f8723901d59fc6ef9f105e46b34e2db4299,0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,915.0,2
0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,0x1cbc7ae22334dd45080f3c8d2915257d6708d471,915.0,1
0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,0x5350f2e3e5c6c5d6d619a46e7fa1ac0e85de498c,912.0,1
0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,0xd65f4a07d3b2126a188c68dc639eb41b3e4c89cc,912.0,2
0x96c5b311b4ec76a38c91dd07762a0dcdc08fa6e4,0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,910.0,1
0xe964ac8322b1aaaa04e6dd236407154e82334ac4,0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,910.0,1
0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,0x82949d54d7d84814e1ff6acbc595b5833e4e6583,910.0,2
0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,0x0526e23f6280896ede0e0658dbaf22c60dbbf7d9,908.5,3
0x7185871bb3322ca0e2f065f5561aae1266979207,0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,906.0,6
0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,0xc095bd4b8548e66801154e96fc2a486232ee3718,904.0,2
0x17f8335128e1dac835aa18c5a7e6a5050ac3e1e1,0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,903.0,2
0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,0xec3ac31972dbec5cb15a2a9b319055a6fbfeb8b8,900.0,2
0x20b531da73450aae9651d9dde162a00c820edf36,0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,900.0,2
0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,0xa2cb203d3853f8d92414fa6f2a5b1e8fa7897cd7,900.0,1
0xa6f15a1c6200a33b1b3539fa4edc27cfc8a9aad2,0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,900.0,4
0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,0x6dd450008f80251e0533842b3ad7ba9048c0f8ce,900.0,3
0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,0x2eae03a331e30c2fc9940ee672637f1e83f69de0,900.0,2
0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,0xbba4bff72adc018e565379b7f4aa98e455d66706,900.0,1
0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,0xd7d9eae27da23458d291fe46cf735b38238545bb,900.0,2
0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,0xadf4e767336c2fcc78ae51681fa80010bd45e177,900.0,3
0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,0x97342a6cf88d44c8f10a9661621d8f11af02433a,900.0,2
0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,0xdef468304edb72d5c48718bb5e51d0b4f396d73a,900.0,1
0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,0xf516ae91429c73800dc6e0703519ffc6554166c7,900.0,6
0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,0x9afd9b010ed874368c9add86ed6fe1cd9f5eb36a,900.0,2
0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,0x4f1b8fc58695332fbb79b86fc1baa2b44d512144,900.0,5
0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,0x61a733f6efdf1453ef0e0570d236e8e5a3d79efb,898.5,2
0x8b7bd3b1a989222e389ebf41ff9b646727946c7f,0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,896.60964809,1
0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,0x4a28908c61c69b07de20ff2b9fdbfca574b8a71d,886.4,6
0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,0x150fc780fa0be839e44296ce8fac5b8c487a9894,885.71,1
0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,0x48e7fa343cc486f5e05111f982a08f5c207c4059,884.0,5
0x79eef96a3f92dac7a6f8fc8e9bec11605be54673,0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,883.0,2
0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,0x17761e5f31f5790c8608b0762ca3f4e20cfd81e5,880.0,9
0x307abbab9f5323c2dbd58f41971333ce340e7949,0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,880.0,3
0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,0x0b4affe522375bedfce2b3c490b8014a4ebf187c,878.8,2
0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,0xa66e0cb8006a21a07a2fc5dac170e87b24324618,877.998,11
0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,0x04234b267913ab9360fa2d8e6df0a9db9459e719,877.8,2
0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,0xe573b0c4d485ba4e5ba10505d67a4f541f94014b,877.0,5
0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,0xa973e09de504513916c6591e591554a80102d429,876.0,1
0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,0xfe1d9bd6134228dea29a0da6873233813ab5b0f0,875.2,2
0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,0x8e52f045f4cceb50772f33282aa45654c15006dc,875.0,3
0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,0x9c53de51fe4f1cbb8244115cafdf8f06a52af24c,874.8,1
0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,0x02f8dcac57f20f6c9a47648fc7b7bc15355bd090,874.3,2
0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,0xfd82dac1b2856e0e4be67761429336f05ac6f92e,873.0,3
0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,0x7afb7528396c54c4a6d851b4622ee0481b9d8d8c,871.7,3
0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,0xb1e96ade1f907cfc7921a9070a4aa97053b13568,871.55,6
0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,0x09d3e8519e1b7449de6a6a13dc166d39f6d27941,870.0,5
0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,0x583e813ea22c67be81ff8d40aaa3ccb2049a08c9,869.52,2
0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,0x99e2e88f72c6ce20929fc706dbcb6e536a421bc3,869.0,6
0xf54456c3dab88bd565b5c05abd21b851f2a24f11,0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,869.0,1
0x71ff77f952bc68a1a6e0b3e9d6297a699a54fa7b,0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,867.0,2
0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,0xbdf2d6ec1ec7410de097e78ceb31300432d0cd47,867.0,2
0x833039243a08343af339c69aa915a9f5c0dd7ad6,0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,865.0,1
0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,0x8157375fcb3c0321bd8e4758ebbba78282351255,861.0,3
0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,0x5698cd082ec5db65a64f2b4b13ca05ec44ea0518,861.0,1
0x3fd6212f2bd29400a9c03b7eb0639d03d059902b,0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,860.0,5
0x50dbd792882189e5de1bb0280f77fedad85fadb4,0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,859.0,1
0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,0x4a1fe83855fba2852c9811ccdb18f5df8e61dfb2,858.0,5
0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,0x504f3af6a9db030127e1bca8d420c55a8f50673c,852.0,5
0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,0x116bc99703d1a19edd48db0de861ed87bbee2fde,850.0,1
0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,0xef04157daeb60f026fd562b3ea61f02bc7f65cf5,850.0,1
0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,0x2d8007a1d393d4dce89bd8ca661495bf6aeffe3a,850.0,1
0xb028a6129257e27cc4b9e74777f9397a62ccafee,0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,849.15378288,2
0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,0xbfc9c8ccc0957ac4262aab01b7be8c97eec11fd6,846.8,5
0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,0x012e117043877c412e2d1245ea2293786adf699d,846.5,9
0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,0x0cb7a49e3169d295b1f2fc282c366f4aa596e8f9,846.0999999999999,4
0xa4d2464a4e1f3cab1fbf9f57516552dc4453bfae,0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,846.0,1
0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,0x27ecdf248546a512db8e6dc6f59e5474620afe0b,843.5,4
0x8d4029634def9791dbb569e1210fa81d751a9200,0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,840.0,1
0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,0x280cc2cfcfc4095d8c4f44d3adb32f367da7c077,840.0,2
0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,0x26750737c4146423ff0a729127e16654036ffe9e,840.0,4
0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,0x82f32ed8fc2fb4ecdfd93fc87268aeff4a040a2a,837.6,2
0x3d3e72188ee687efa070fd7715aa77419db79afa,0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,837.5,1
0x02e704962cf3e942eb116e88158d359206e27d49,0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,835.0,1
0x23c10d85246e66e0bb99320680d4080f71097870,0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,831.0,3
0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,0x6dba9679c108c04b8add2cb0ba2f0456b44972bf,830.9000000000001,2
0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,0x3c6cef04a5e99cc8da15570f222620728ec5e4b9,830.8,1
0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,0xc9eb2f1ec587d7dcb1153dbb801c64c9c395bb5f,830.0,7
0x7bb207971b53644e80538ebc656138342ccbbc53,0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,830.0,1
0xf24874f66742719da036a80878763428a58cab1e,0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,823.0,2
0xd8ed91f047bbe471010fc27e2833a809527e2d5d,0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,823.0,6
0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,0x0319ef4a33392fa6e76fdf9268573c2cf722da7a,820.0,6
0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,0x649138f2806413308762b0f690565f7700f2eb0b,820.0,2
0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,0xa641a509f49f3c47fb7aa2c3233d7f71867fbb1d,818.0,7
0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,0x60d71ed972ed4e0616eb34b5c505621ee73b5bef,817.23,2
0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,0xa68a49cd5ea531372d029cbd7ea0f0de287fc82d,813.10411733,8
0x78ef2807996f1f8b856412efa03cd4b3d7aa5fd6,0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,813.0,3
0xa6462747946a67a630a80b1b78e00fcee2e7292f,0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,811.15998753,1
0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,0xf172e9647d8e286f557d7ff41fe00764c4e2720f,810.0,3
0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,0x86a2114cf1ef80636be49f5639f5cd746ed254b8,808.0,2
0x26ea9fc84d611e169f0d6ada3c550cb33adc0f24,0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,807.0,1
0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,0x846cd0a09f1eb8f77428d998bb461520bb86a146,805.7,2
0xe65dd1c6d6a7aa5cc826f83ffc249623b27bb904,0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,805.0,1
0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,0x20ea3b223b40066c4bdb7e7853c87a044fb31385,804.4,1
0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,0xcf5b4bfedab23816d332e4255d2cce16463d797f,803.4,3
0xc7962c72d1a17c5d3023bdf30a5115390c809197,0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,800.9674955400001,2
0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,0x511d18771e6060ae7f8a4ac869c241721613d16e,800.0,2
0xecc6c186a146d52f7bd8a996973b13b4383e361e,0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,800.0,1
0xae231b48f936d427fb8f39045b9ed866ac53c70d,0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,800.0,1
0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,0x2eb04d51f522a293557341653712809db25bdf85,800.0,7
0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,0xcd3c568a27b766a891e3ab1c29a2e56ca85df7d9,800.0,1
0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,0x6999b2588f2d57e3ac8d0474aeb99daf7eec8c60,800.0,1
0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,0x440db8c87ad304986a6b5fb170ec8e43c2c718d4,800.0,1
0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,0x0888b34932bfe3f39cc6830617502bcea13dff1b,800.0,2
0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,0x800d9156e0e9b332cd903c76a081679eb511ecf8,800.0,3
0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,0x68a437bead4664a406c67a7c8f7025321dad1065,800.0,1
0x4df7a9b4a34abe36ca7d5c893314af8fb83597e5,0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,800.0,1
0x3e5b3c6894d8090e8faf9f09126d9db9c0a1842d,0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,800.0,2
0x6e7aa1d6d745a9d83759c4aa0f56081bb1675899,0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,800.0,1
0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,0xbac31767dbf395a2b0fff6891307619ad1d579eb,800.0,5
0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,0x7364752e15d163865db7977a158415edad77d7fc,800.0,3
0xe2dda08fcac6e341f50ff32caf6f997a418d0f8b,0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,800.0,1
0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,0x590ac5b3a379cfafcc3129cd21470d0270894e14,800.0,1
0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,0x608dcba27ff36dc2db3d5f6e55e2e7e07137d39c,800.0,3
0x62cabc1a680d7bb69a11c4174c03bbe1a5476b34,0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,800.0,4
0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,0xfbd2835545ce6bf2a1d155710e473bfc2513f28d,800.0,1
0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,0x8f1f4f186bb3bf11bd2af0156df692ff6d4c3831,800.0,1
0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,0x8c22908807ad15bd2a29fc931647a7972b2225af,800.0,2
0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,0xdf98a480dfc352015f46f94d22b1d71a02b71d7b,800.0,1
0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,0x28cacdaf6d50509747083a6ccfa1828e14b46739,800.0,2
0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,0x09af18f49e3823a79a06d0b4e93ab6fcc523fa09,798.0,3
0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,0x797dc845dcd10d9a6b31b6ff13c746610a75b6f8,796.0,3
0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,0x2b059e962625593aade03c1c9b702dc01464e570,795.3,5
0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,0x5d1bacff43cfb3097c836af8b785def2b7027ba7,793.6,16
0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,0xbf1a192698d15f8a4a8d8e3b95562fb8c0f4c2c8,790.98,8
0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,0xbd0e69dd0a08e62a87962e433e46e89df886a130,787.5,1
0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,0x08448d66820c8df33f94401d2b6ec06653a049eb,786.2,2
0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,0x139249aa275c05de464e7a7b2ecfb8323daf82b4,785.0,5
0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,0x8a859685485ccab2fcdf091bea1adc3f65989eb9,785.0,3
0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,0xe56d9258a1d33eaebec83189f21970df7202c0a9,781.3,1
0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,0xb0dcaec8a6c41d64a432438fecb753fe99dafd01,781.3,1
0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,0x0d10b42a0d35432f0a8ea965e49d1e9ed7776d20,781.25,1
0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,0x84bfc733ce8bb9f90cc74cd482657bb8b8b0971c,781.25,1
0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,0x5e89a0b0fac1a2ad50dd8eb10c8571d7e01ac502,780.0,1
0x1185f777b38422bb743e32930c002b2e8c83cabf,0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,779.0,4
0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,0x3b4cb0ba860b0ea9dd95813526b8b580662917dd,776.0,4
0xfc3fa43c329a55ea95a004eec432e5a9fbe3f1e9,0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,776.0,1
0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,0x76854265b082d447d29699272b3a20f7be342f9c,775.2,1
0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,0xe3c190cf1851f7399239c957be28e96925ea272b,775.2,1
0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,0xa0c67e6741dccc71dd9453c19d75d7f45a14783a,775.2,1
0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,0xb087b048b741bafec5546ae01a0c35431b11c5c0,775.2,1
0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,0xb53dd029deb5e70c31c8d8ae9368ffdae11616fe,772.5,2
0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,0x4a5ff3af431fc21078bbe1d31c00059755128da0,771.6,1
0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,0x96523c3fae9e02a2f220b5c2fd03031d3b3b9c4b,771.0,1
0x5d6f41210cbfa505a1ce96c73c125e44a41b6a75,0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,770.0,2
0xd5ab74111397e3379d0774ac16dbdf17966a1744,0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,770.0,1
0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,0x8b84774021643efce0606452b8f003cd16c3e7fc,769.5,6
0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,0xc4c007e58202c699d67bb0b39e31f397a7b4eb6f,769.3,1
0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,0xba547e168e52f3d3189282c296ffbaa18ea005c0,769.3,1
0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,0xe4d831c2fd852d46dd7e0716cc9355f8db93c26b,769.3,1
0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,0x084d79393ec2f55d53bbbd3a2b1c59a01d19d819,769.3,1
0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,0x2bd2646e1550b49a63126f9334b67315cf066750,769.2,1
0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,0xf5d071eff762936214a2c1280bea5894e45a2ce0,769.0,1
0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,0xa2b32ff0e3ba433e7441c7d5b758dcd5b66245b1,769.0,1
0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,0x801f551bf5d3163d82ea4f784053fc70354fddbb,768.4,4
0xca9c2c6427b95529042783dc5d6df8515e3194f9,0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,768.0,1
0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,0x1d57b36774236f0bde387d89272db60b73aac208,766.6,5
0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,0x20d6fdbe9312c774e9c91d17ff30c51d97e37fdb,766.0,2
0x90a86734d82405f700914887ddd9b4454961c6d6,0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,766.0,1
0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,0xc014e48758b2f99a22d4a94f17e7c2cd257200e0,765.0,2
0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,0x44fdbdcd766f2a51476bd87db15ba9f30ece53fe,763.4,1
0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,0x4aeb29e5b3a3a97b83e435640b8534a63fddf0c2,758.0,1
0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,0xaf27a2ed7ef0fa595d684c8ac2ebc28be5f5cb17,758.0,1
0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,0x4903a155ef57348ed784306560385008e3e18bf5,757.0,1
0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,0x4d8fc2f6c3993a37de69a37f45471cdd8ddfefe2,756.0,4
0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,0x8a4f6aaf371bf84011f0eeca6bda78409ab1ef66,756.0,3
0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,0x3b9d03dc0dd44786334fe123e72f1eb702470211,750.0,1
0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,0x7ff225081e104a9c5614a01e38167c125f2eb09a,750.0,3
0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,0xa671b7a0bdcfb84ddabbefd9761b2911d3f2daf5,750.0,4
0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,0x332abc1c789c8c6135dbd37b0d8b338e639f7ca4,750.0,1
0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,0xf35c2200339405633a38e92b93faaf352c2a2711,750.0,2
0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,0xbf98b982775b0f29e05f040f5df6ac5e47c0ae26,750.0,1
0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,0x7505fc38df5c0ed5207957c3d70391cbead070ce,750.0,7
0x4725a7124b297f95147aed8b9c3c842109e16adc,0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,749.54657066,3
0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,0xd6726afc2568e97c82a07114f328473f8fa61fd0,749.3,4
0xc51a6cd32c6da508c616ba7a2e7a586bf913cb86,0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,749.0,1
0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,0xe525f9cbc5f8c63de4c9e0564a07cae0457a0ca1,746.3,1
0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,0x68f3300f59c6fa63e846fc13b5fb503af8160915,746.2,1
0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,0x3534547b93d639e16e92abcbecadcc2d95667224,746.0,1
0xa89b7baa3953902d908ffb11a6a856301c26547e,0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,745.0,1
0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,0x5d0bfc21a7c24c3641c394807adf062655d814f3,745.0,1
0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,0xfe4e8536142c7c7a88bb110b3ecfca4ec24a4145,745.0,8
0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,0xedc190e98f80c217bc2fcb3c3407f0beaf8e60aa,741.4,7
0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,0x7c6822c9baec07442998f8ab4678d3bce59dc0d1,741.0,2
0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,0x3aeec5c1daa313cdff32492aa606b976c700ace3,740.8,1
